Stop ID Number,Stop Abbreviation,StopName,Shelter,Bench,Route Number,Route Name,Longitude,Latitude,Mapped Location
1773,PONATHE2,PONDER PL & ATHENS WAY EB,0,0,42,ST CECILIA - CUMBERLAND,-86.80253,36.191741,"(36.191741, -86.802530)"
334,ATHDOMSN,ATHENS WAY & DOMINICAN DR SB,0,0,42,ST CECILIA - CUMBERLAND,-86.800415,36.188482,"(36.188482, -86.800415)"
809,DOMMETEN,DOMINICAN DR & METRO CENTER BLVD EB,0,0,42,ST CECILIA - CUMBERLAND,-86.798861,36.187775,"(36.187775, -86.798861)"
3214,ROSGARSN,ROSA PARKS BLVD & GARFIELD ST SB,0,0,42,ST CECILIA - CUMBERLAND,-86.79648,36.180608,"(36.180608, -86.796480)"
3215,ROSCHESF,ROSA PARKS & CHEATHAM PL SB,0,0,42,ST CECILIA - CUMBERLAND,-86.794685,36.177974,"(36.177974, -86.794685)"
290,8AMONSN,8TH AVE N & MONROE ST SB,0,1,42,ST CECILIA - CUMBERLAND,-86.792952,36.175428,"(36.175428, -86.792952)"
277,8AJEFSN,8TH AVE N & JEFFERSON ST SB,0,1,42,ST CECILIA - CUMBERLAND,-86.791617,36.17343,"(36.173430, -86.791617)"
278,8AJEFSM,8TH AVE N & JEFFERSON ST SB,0,0,42,ST CECILIA - CUMBERLAND,-86.790757,36.172108,"(36.172108, -86.790757)"
276,8ALOCSM,8TH AVE N & LOCKLAYER ST SB,0,1,42,ST CECILIA - CUMBERLAND,-86.789411,36.170063,"(36.170063, -86.789411)"
4112,8AHARSN,8TH AVE N  & HARRISON ST SB,0,0,42,ST CECILIA - CUMBERLAND,-86.788446,36.168626,"(36.168626, -86.788446)"
587,CHA7AEN,CHARLOTTE AVE & 7TH AVE N EB,0,0,42,ST CECILIA - CUMBERLAND,-86.784418,36.164738,"(36.164738, -86.784418)"
4244,CHA6AEN,CHARLOTTE AVE & 6TH AVE EB,0,0,42,ST CECILIA - CUMBERLAND,-86.783252,36.165233,"(36.165233, -86.783252)"
808,DOMFREEN,DOMINICAN DR & FRENCH LANDING DR EB,0,0,42,ST CECILIA - CUMBERLAND,-86.796403,36.188385,"(36.188385, -86.796403)"
3815,3AGARSF,3RD AVE N & GARFIELD ST SB,1,0,42,ST CECILIA - CUMBERLAND,-86.790007,36.183135,"(36.183135, -86.790007)"
202,3AVDEASN,3RD AVE N & DEADERICK ST SB,0,1,42,ST CECILIA - CUMBERLAND,-86.779158,36.16642,"(36.166420, -86.779158)"
2771,8AHARNN,8TH AVE N & HARRISON ST NB,0,0,42,ST CECILIA - CUMBERLAND,-86.788255,36.168536,"(36.168536, -86.788255)"
279,8A9ANM,8TH AVE N & 9TH AVE N NB,0,1,42,ST CECILIA - CUMBERLAND,-86.789091,36.169933,"(36.169933, -86.789091)"
280,8AJEFNF,8TH AVE N & JEFFERSON ST NB,0,1,42,ST CECILIA - CUMBERLAND,-86.791458,36.173643,"(36.173643, -86.791458)"
289,8AMADNM,ROSA PARKS BLVD & MONROE ST NB,0,0,42,ST CECILIA - CUMBERLAND,-86.792238,36.174742,"(36.174742, -86.792238)"
1469,MON9AWM,MONROE ST & 9TH AVE N WB,0,1,42,ST CECILIA - CUMBERLAND,-86.793418,36.175028,"(36.175028, -86.793418)"
1470,MONARTWN,MONROE ST & ARTHUR ST WB,0,0,42,ST CECILIA - CUMBERLAND,-86.796642,36.174284,"(36.174284, -86.796642)"
331,ARTCHENF,ARTHUR ST & CHEATHAM ST NB,0,0,42,ST CECILIA - CUMBERLAND,-86.798487,36.175563,"(36.175563, -86.798487)"
333,ARTGARNN,ARTHUR ST & GARFIELD AVE NB,0,0,42,ST CECILIA - CUMBERLAND,-86.800059,36.176771,"(36.176771, -86.800059)"
332,ARTJANNN,ARTHUR AVE & JANE ST NB,0,0,42,ST CECILIA - CUMBERLAND,-86.802202,36.178366,"(36.178366, -86.802202)"
16,11AWHESN,11TH AVE N & WHEELESS ST SB,0,0,42,ST CECILIA - CUMBERLAND,-86.803879,36.179003,"(36.179003, -86.803879)"
3216,11AJANSN,11TH AVE N & JANE ST SB,0,0,42,ST CECILIA - CUMBERLAND,-86.80311,36.17808,"(36.178080, -86.803110)"
691,ZCOC16AW,COCKRILL ST & 16TH AVE N WB,0,0,42,ST CECILIA - CUMBERLAND,-86.805329,36.175313,"(36.175313, -86.805329)"
694,COCDBTWN,COCKRILL ST & DR DB TODD JR BLVD WB,0,0,42,ST CECILIA - CUMBERLAND,-86.808214,36.173766,"(36.173766, -86.808214)"
1962,UNDDRDWN,UNDERWOOD ST & DR DB TODD JR BLVD WB,0,0,42,ST CECILIA - CUMBERLAND,-86.808528,36.173338,"(36.173338, -86.808528)"
1959,UND21AWN,UNDERWOOD ST & 21ST AVE N WB,0,0,42,ST CECILIA - CUMBERLAND,-86.810278,36.173069,"(36.173069, -86.810278)"
1960,UND22AWN,UNDERWOOD ST & 22ND AVE N WB,0,0,42,ST CECILIA - CUMBERLAND,-86.811312,36.172576,"(36.172576, -86.811312)"
1961,UND22AWM,UNDERWOOD ST & 22ND AVE N WB,0,0,42,ST CECILIA - CUMBERLAND,-86.812201,36.172407,"(36.172407, -86.812201)"
155,23AFORNN,23RD AVE N & FORMOSA ST NB,0,0,42,ST CECILIA - CUMBERLAND,-86.813161,36.174417,"(36.174417, -86.813161)"
1759,OSA24AWN,OSAGE ST & 24TH AVE N WB,0,0,42,ST CECILIA - CUMBERLAND,-86.81498,36.176515,"(36.176515, -86.814980)"
1760,OSA25AWN,OSAGE ST & 25TH AVE N WB,0,0,42,ST CECILIA - CUMBERLAND,-86.816158,36.176372,"(36.176372, -86.816158)"
163,25AFINNN,25TH AVE N & FINLAND ST NB,0,0,42,ST CECILIA - CUMBERLAND,-86.816405,36.17705,"(36.177050, -86.816405)"
159,25ADELNN,25TH AVE N & DELK AVE NB,0,0,42,ST CECILIA - CUMBERLAND,-86.816675,36.178282,"(36.178282, -86.816675)"
170,26ASALNN,26TH AVE N & SALEM MASON DR NB,0,0,42,ST CECILIA - CUMBERLAND,-86.819382,36.182047,"(36.182047, -86.819382)"
166,26ACLANN,26TH AVE N & CLARKSVILLE PIKE NB,0,0,42,ST CECILIA - CUMBERLAND,-86.818641,36.185211,"(36.185211, -86.818641)"
2239,MTA,METROPOLITAN TRANSIT AUTHORITY,0,0,44,M.T.A. SHUTTLE,-86.756053,36.157604,"(36.157604, -86.756053)"
1125,HERLINWF,HERMITAGE AVE & LINDSLEY AVE WB,0,0,44,M.T.A. SHUTTLE,-86.763995,36.15508,"(36.155080, -86.763995)"
1130,HERLEAWN,HERMITAGE AVE & LEA AVE WB,0,0,44,M.T.A. SHUTTLE,-86.76851,36.156648,"(36.156648, -86.768510)"
3873,HERPEAWN,HERMITAGE AVE & PEABODY ST WB,0,0,44,M.T.A. SHUTTLE,-86.770331,36.157392,"(36.157392, -86.770331)"
3872,1AVKORNF,1ST AVE S & KOREAN VETS BLVD NB,0,1,44,M.T.A. SHUTTLE,-86.771924,36.158437,"(36.158437, -86.771924)"
4188,MCSRVRF,MUSIC CITY STAR RIVERFRONT STATION,1,1,44,M.T.A. SHUTTLE,-86.773763,36.161803,"(36.161803, -86.773763)"
2610,5ABRONN,5TH AVE S & BROADWAY AVE NB,0,0,44,M.T.A. SHUTTLE,-86.778373,36.160429,"(36.160429, -86.778373)"
228,5ACOMNN,5TH AVE N & COMMERCE ST NB,0,0,44,M.T.A. SHUTTLE,-86.779169,36.161732,"(36.161732, -86.779169)"
3862,COM5AWN,COMMERCE ST & 5TH AVE N,0,1,44,M.T.A. SHUTTLE,-86.779281,36.161947,"(36.161947, -86.779281)"
226,5AVCHUNN,5TH AVE N & CHURCH ST NB,1,1,44,M.T.A. SHUTTLE,-86.780078,36.163054,"(36.163054, -86.780078)"
224,5AVCHUNM,5TH AVE N & THE ARCADE NB,0,0,44,M.T.A. SHUTTLE,-86.780627,36.163938,"(36.163938, -86.780627)"
3867,UNI3AWF,UNION ST & 3RD AVE N WB,0,1,44,M.T.A. SHUTTLE,-86.778849,36.165558,"(36.165558, -86.778849)"
4188,MCSRVRF,MUSIC CITY STAR RIVERFRONT STATION,1,1,44,M.T.A. SHUTTLE,-86.773763,36.161803,"(36.161803, -86.773763)"
4054,1AVDEMSN,1ST AVE S & DEMONBREUN ST SB,0,0,44,M.T.A. SHUTTLE,-86.773258,36.16033,"(36.160330, -86.773258)"
4056,1AVKORSN,1ST AVE S & KOREAN VETS BLVD SB,0,1,44,M.T.A. SHUTTLE,-86.772148,36.15858,"(36.158580, -86.772148)"
3874,HERPEAEN,HERMITAGE AVE & PEABODY ST EB,0,1,44,M.T.A. SHUTTLE,-86.770645,36.157437,"(36.157437, -86.770645)"
1124,HERLEAEN,HERMITAGE AVE & LEA AVE EB,0,0,44,M.T.A. SHUTTLE,-86.768808,36.156645,"(36.156645, -86.768808)"
1128,HERMIDSN,HERMITAGE AVE & MIDDLETON ST SB,0,1,44,M.T.A. SHUTTLE,-86.767211,36.155912,"(36.155912, -86.767211)"
1115,HERACASM,HERMITAGE AVE & ACADEMY PL SB,0,0,44,M.T.A. SHUTTLE,-86.764263,36.155042,"(36.155042, -86.764263)"
1120,HERDRIWN,HERMITAGE AVE & DRIFTWOOD ST WB,0,1,44,M.T.A. SHUTTLE,-86.758375,36.154819,"(36.154819, -86.758375)"
2239,MTA,METROPOLITAN TRANSIT AUTHORITY,0,0,44,M.T.A. SHUTTLE,-86.756053,36.157604,"(36.157604, -86.756053)"
2135,MEIGS,MEIGS MAGNET SCHOOL,0,0,45,OAK HILL EXPRESS,-86.760399,36.176017,"(36.176017, -86.760399)"
1966,UNI7AWN,UNION ST & 7TH AVE N WB,0,1,45,OAK HILL EXPRESS,-86.783351,36.163587,"(36.163587, -86.783351)"
1967,UNIPOLWM,UNION ST & POLK AVE WB,0,1,45,OAK HILL EXPRESS,-86.784488,36.163086,"(36.163086, -86.784488)"
303,9ACOMSN,9TH AVE N & COMMERCE ST SB,1,0,45,OAK HILL EXPRESS,-86.783744,36.159941,"(36.159941, -86.783744)"
487,BRO9AWF,BROADWAY AVE & 9TH AVE S WB,0,1,45,OAK HILL EXPRESS,-86.783544,36.158366,"(36.158366, -86.783544)"
485,BRO10AWM,BROADWAY AVE & 10TH AVE N WB,0,0,45,OAK HILL EXPRESS,-86.785046,36.157771,"(36.157771, -86.785046)"
2422,BREHOL,SHERATON 4 POINTS HOTEL,0,1,45,OAK HILL EXPRESS,-86.776332,36.042389,"(36.042389, -86.776332)"
2422,BREHOL,SHERATON 4 POINTS HOTEL,0,1,45,OAK HILL EXPRESS,-86.776332,36.042389,"(36.042389, -86.776332)"
484,BRO11AEN,BROADWAY AVE & 11TH AVE N EB,0,0,45,OAK HILL EXPRESS,-86.786292,36.157036,"(36.157036, -86.786292)"
302,9ACHUNN,9TH AVE N & CHURCH ST NB,0,1,45,OAK HILL EXPRESS,-86.784363,36.161206,"(36.161206, -86.784363)"
2648,UNI7AEN,UNION ST & 7TH AVE N EB,0,0,45,OAK HILL EXPRESS,-86.783903,36.163277,"(36.163277, -86.783903)"
2649,6AVDEANN,6TH AVE N & DEADERICK ST NB,1,0,45,OAK HILL EXPRESS,-86.782714,36.164724,"(36.164724, -86.782714)"
2650,6AVCHANN,6TH AVE N & CHARLOTTE AVE NB,0,1,45,OAK HILL EXPRESS,-86.783095,36.165268,"(36.165268, -86.783095)"
942,GALGREE1,GALLATIN PIKE & GREENFIELD AVE NB,0,1,48,OWL SERVICE,-86.7328,36.211114,"(36.211114, -86.732800)"
2571,GALMADSN,GALLATIN PIKE & MADISON SQ SB,0,0,48,OWL SERVICE,-86.715069,36.255287,"(36.255287, -86.715069)"
2239,MTA,METROPOLITAN TRANSIT AUTHORITY,0,0,48,OWL SERVICE,-86.756053,36.157604,"(36.157604, -86.756053)"
587,CHA7AEN,CHARLOTTE AVE & 7TH AVE N EB,0,0,50,A.M. YELLOW STATE SHUTTLE,-86.784418,36.164738,"(36.164738, -86.784418)"
2648,UNI7AEN,UNION ST & 7TH AVE N EB,0,0,50,A.M. YELLOW STATE SHUTTLE,-86.783903,36.163277,"(36.163277, -86.783903)"
4140,7AVCHUSN,7TH AVE N & CHURCH ST SB,0,0,50,A.M. YELLOW STATE SHUTTLE,-86.78277,36.162206,"(36.162206, -86.782770)"
4141,8AVUNINN,8TH AVE N & UNION ST NB,0,0,50,A.M. YELLOW STATE SHUTTLE,-86.784621,36.162858,"(36.162858, -86.784621)"
4174,8AVCHANM,8TH AVE N & CHARLOTTE AVE NB,0,0,50,A.M. YELLOW STATE SHUTTLE,-86.785114,36.163688,"(36.163688, -86.785114)"
591,CHA9AWN,CHARLOTTE AVE & 9TH AVE N WB,0,1,50,A.M. YELLOW STATE SHUTTLE,-86.786101,36.164125,"(36.164125, -86.786101)"
541,CXONGULC,11TH AVE / N GULCH STATION OUTBOUND,0,0,50,A.M. YELLOW STATE SHUTTLE,-86.790464,36.162249,"(36.162249, -86.790464)"
2544,5AVGAYNN,5TH AVE N & GAY ST NB,0,0,51,A.M. NORTH PARKING SHUTTLE,-86.783106,36.167822,"(36.167822, -86.783106)"
2545,GAYJAMS,GAY ST & JAMES ROBERTSON PKWY SB,0,0,51,A.M. NORTH PARKING SHUTTLE,-86.78213,36.168179,"(36.168179, -86.782130)"
218,4AVCHUSN,4TH AVE N & CHURCH ST SB,0,1,51,A.M. NORTH PARKING SHUTTLE,-86.779079,36.163796,"(36.163796, -86.779079)"
3862,COM5AWN,COMMERCE ST & 5TH AVE N,0,1,51,A.M. NORTH PARKING SHUTTLE,-86.779281,36.161947,"(36.161947, -86.779281)"
226,5AVCHUNN,5TH AVE N & CHURCH ST NB,1,1,51,A.M. NORTH PARKING SHUTTLE,-86.780078,36.163054,"(36.163054, -86.780078)"
224,5AVCHUNM,5TH AVE N & THE ARCADE NB,0,0,51,A.M. NORTH PARKING SHUTTLE,-86.780627,36.163938,"(36.163938, -86.780627)"
3870,UNI6AWN,UNION ST & 6TH AVE N WB,0,1,51,A.M. NORTH PARKING SHUTTLE,-86.782194,36.164122,"(36.164122, -86.782194)"
2650,6AVCHANN,6TH AVE N & CHARLOTTE AVE NB,0,1,51,A.M. NORTH PARKING SHUTTLE,-86.783095,36.165268,"(36.165268, -86.783095)"
233,JAM6AWN,JAMES ROBERTSON PKWY & 6TH AVE N WB,0,1,51,A.M. NORTH PARKING SHUTTLE,-86.785174,36.168654,"(36.168654, -86.785174)"
2544,5AVGAYNN,5TH AVE N & GAY ST NB,0,0,51,A.M. NORTH PARKING SHUTTLE,-86.783106,36.167822,"(36.167822, -86.783106)"
587,CHA7AEN,CHARLOTTE AVE & 7TH AVE N EB,0,0,53,P.M. YELLOW STATE SHUTTLE,-86.784418,36.164738,"(36.164738, -86.784418)"
2648,UNI7AEN,UNION ST & 7TH AVE N EB,0,0,53,P.M. YELLOW STATE SHUTTLE,-86.783903,36.163277,"(36.163277, -86.783903)"
4140,7AVCHUSN,7TH AVE N & CHURCH ST SB,0,0,53,P.M. YELLOW STATE SHUTTLE,-86.78277,36.162206,"(36.162206, -86.782770)"
4141,8AVUNINN,8TH AVE N & UNION ST NB,0,0,53,P.M. YELLOW STATE SHUTTLE,-86.784621,36.162858,"(36.162858, -86.784621)"
4174,8AVCHANM,8TH AVE N & CHARLOTTE AVE NB,0,0,53,P.M. YELLOW STATE SHUTTLE,-86.785114,36.163688,"(36.163688, -86.785114)"
591,CHA9AWN,CHARLOTTE AVE & 9TH AVE N WB,0,1,53,P.M. YELLOW STATE SHUTTLE,-86.786101,36.164125,"(36.164125, -86.786101)"
541,CXONGULC,11TH AVE / N GULCH STATION OUTBOUND,0,0,53,P.M. YELLOW STATE SHUTTLE,-86.790464,36.162249,"(36.162249, -86.790464)"
4188,MCSRVRF,MUSIC CITY STAR RIVERFRONT STATION,1,1,93,MUSIC CITY STAR -WEST END SHUTTLE,-86.773763,36.161803,"(36.161803, -86.773763)"
3850,BRO2AWN,BROADWAY AVE & 2ND AVE N WB,0,1,93,MUSIC CITY STAR -WEST END SHUTTLE,-86.775075,36.161991,"(36.161991, -86.775075)"
487,BRO9AWF,BROADWAY AVE & 9TH AVE S WB,0,1,93,MUSIC CITY STAR -WEST END SHUTTLE,-86.783544,36.158366,"(36.158366, -86.783544)"
485,BRO10AWM,BROADWAY AVE & 10TH AVE N WB,0,0,93,MUSIC CITY STAR -WEST END SHUTTLE,-86.785046,36.157771,"(36.157771, -86.785046)"
489,BRO12WN,BROADWAY AVE & 12TH AVE N WB,0,1,93,MUSIC CITY STAR -WEST END SHUTTLE,-86.787427,36.156729,"(36.156729, -86.787427)"
491,BRO16AWN,BROADWAY AVE & 16TH AVE S WB,0,1,93,MUSIC CITY STAR -WEST END SHUTTLE,-86.79279,36.15445,"(36.154450, -86.792790)"
